id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/124362,10.2307/124362	,Back Matter	,	,World Archaeology	,11	,2	,1979-10-01T00:00:00Z	,p. 244	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124296,10.2307/124296	,Linguistic Evidence and Its Correlation with Archaeology	,Christopher Ehret	,World Archaeology	,8	,1	,1976-06-01T00:00:00Z	,pp. 5-18	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124199,10.2307/124199	,Physical Evolution and Technological Evolution in Man: A Parallelism	,Francois Bordes	,World Archaeology	,3	,1	,1971-06-01T00:00:00Z	,pp. 1-5	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/3560214,10.2307/3560214	,Remembering War in Fifth-Century Greece: Ideologies_ Societies_ and Commemoration beyond Democratic Athens	,Polly Low	,World Archaeology	,35	,1	,2003-06-01T00:00:00Z	,pp. 98-111	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124763,10.2307/124763	,Imperialism_ Empire and the Integration of the Roman Economy	,Greg Woolf	,World Archaeology	,23	,3	,1992-02-01T00:00:00Z	,pp. 283-293	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/3560213,10.2307/3560213	,Trophies and Tombstones: Commemorating the Roman Soldier	,Valerie M. Hope	,World Archaeology	,35	,1	,2003-06-01T00:00:00Z	,pp. 79-97	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124975,10.2307/124975	,Burnt Offerings: Animal Bone in Anglo-Saxon Cremations	,J. M. Bond	,World Archaeology	,28	,1	,1996-06-01T00:00:00Z	,pp. 76-88	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124197,10.2307/124197	,Volume Information	,	,World Archaeology	,3	,1	,1971-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124517,10.2307/124517	,Aspects of Prehistory in the Present World: Observations Gathered in Syrian Villages from 1980 to 1985	,Helga Seeden	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,pp. 289-303	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124445,10.2307/124445	,Front Matter	,	,World Archaeology	,12	,1	,1980-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124413,10.2307/124413	,Excavation and Volunteers: A Cautionary Tale	,D. V. Clarke	,World Archaeology	,10	,1	,1978-06-01T00:00:00Z	,pp. 63-70	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124903,10.2307/124903	,Calakmul_ Campeche: A Centralized Urban Administrative Center in the Northern Peten	,William J. Folan	,World Archaeology	,24	,1	,1992-06-01T00:00:00Z	,pp. 158-168	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124378,10.2307/124378	,Introduction to the Analysis of Mosaic Patterns in Archaeology	,Albert J. Ammerman	,World Archaeology	,14	,1	,1982-06-01T00:00:00Z	,pp. 120-130	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124150,10.2307/124150	,The Conquest of the Conquistadors	,R. C. Green	,World Archaeology	,5	,1	,1973-06-01T00:00:00Z	,pp. 14-31	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026200,10.2307/40026200	,Front Matter	,	,World Archaeology	,39	,3	,2007-09-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40024501,10.2307/40024501	,Sedentism_ Subsistence and Socio-Political Organization in Prehistoric New Zealand	,Richard Walter	Ian Smith	Chris Jacomb	,World Archaeology	,38	,2	,2006-06-01T00:00:00Z	,pp. 274-290	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124707,10.2307/124707	,Books Received from Publishers as at 31 December 1985	,	,World Archaeology	,17	,3	,1986-02-01T00:00:00Z	,pp. 463-465	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124261,10.2307/124261	,Architectural Implications of Daily Life in Ancient Tollan_ Hidalgo_ Mexico	,Dan M. Healan	,World Archaeology	,9	,2	,1977-10-01T00:00:00Z	,pp. 140-156	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124851,10.2307/124851	,Speaking through Stones: A Study from Northern Australia	,Robert Paton	,World Archaeology	,26	,2	,1994-10-01T00:00:00Z	,pp. 172-184	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124992,10.2307/124992	,Front Matter	,	,World Archaeology	,29	,1	,1997-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124098,10.2307/124098	,Swiss Neolithic Copper Beads: Currency_ Ornament or Prestige Items?	,Barbara Ottaway	Christian Strahm	,World Archaeology	,6	,3	,1975-02-01T00:00:00Z	,pp. 307-321	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026658,10.2307/40026658	,Reframing Social Equality within an Intercultural Archaeology	,Alejandro F. Haber	,World Archaeology	,39	,2	,2007-06-01T00:00:00Z	,pp. 281-297	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123963,10.2307/123963	,Some Aspects of the Excavation of Timber Buildings	,Philip Barker	,World Archaeology	,1	,2	,1969-10-01T00:00:00Z	,pp. 220-235	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124660,10.2307/124660	,Formal Methods and Archaeological Theory: A Perspective	,Jim Doran	,World Archaeology	,18	,1	,1986-06-01T00:00:00Z	,pp. 21-37	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024061,10.2307/40024061	,Landscape Transformation_ Mounded Villages and Adopted Cultigens: The Rise of Early Formative Communities in South-Eastern Uruguay	,José Iriarte	,World Archaeology	,38	,4	,2006-12-01T00:00:00Z	,pp. 644-663	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124185,10.2307/124185	,Volume Information	,	,World Archaeology	,4	,3	,1973-02-01T00:00:00Z	,pp. 255-379	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/3560222,10.2307/3560222	,Can Archaeologists Excavate Evidence of Malaria?	,David Soren	,World Archaeology	,35	,2	,2003-10-01T00:00:00Z	,pp. 193-209	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125106,10.2307/125106	,Neanderthal Lifecycles: Developmental and Social Phases in the Lives of the Last Archaics	,P. B. Pettitt	,World Archaeology	,31	,3	,2000-02-01T00:00:00Z	,pp. 351-366	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827865,10.2307/827865	,Same-Sex Desire_ Conjugal Constructs_ and the Tomb of Niankhkhnum and Khnumhotep	,Greg Reeder	,World Archaeology	,32	,2	,2000-10-01T00:00:00Z	,pp. 193-208	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124748,10.2307/124748	,Volume Information	,	,World Archaeology	,25	,1	,1993-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124974,10.2307/124974	,Production and Consumption in an Early Complex Society: Animal Use in Middle Saxon East Anglia	,Pam J. Crabtree	,World Archaeology	,28	,1	,1996-06-01T00:00:00Z	,pp. 58-75	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128338,10.2307/4128338	,Cults and Shrines in Early Historical Mathura (c. 200 BC-AD 200)	,Upinder Singh	,World Archaeology	,36	,3	,2004-09-01T00:00:00Z	,pp. 378-398	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124959,10.2307/124959	,From Chiefly Provisioning to Commercial Fishery: Long-Term Economic Change in Arctic Norway	,Sophia Perdikaris	,World Archaeology	,30	,3	,1999-02-01T00:00:00Z	,pp. 388-402	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124183,10.2307/124183	,Further Refinement of Formulae for Determining Population from Floor Area	,Samuel E. Casselberry	,World Archaeology	,6	,1	,1974-06-01T00:00:00Z	,pp. 117-122	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124072,10.2307/124072	,Changing Patterns of Pottery Trade to the Trobriand Islands	,Peter K. Lauer	,World Archaeology	,3	,2	,1971-10-01T00:00:00Z	,pp. 197-209	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123979,10.2307/123979	,Hunter-Gatherer Populations and Archaeological Inference	,John Yellen	Henry Harpending	,World Archaeology	,4	,2	,1972-10-01T00:00:00Z	,pp. 244-253	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024231,10.2307/40024231	,Midden Cultivation in Prehistoric Britain: Arable Crops in Gardens	,E. B. A. Guttmann	,World Archaeology	,37	,2	,2005-06-01T00:00:00Z	,pp. 224-239	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124633,10.2307/124633	,Front Matter	,	,World Archaeology	,15	,1	,1983-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124457,10.2307/124457	,Errata: Vegetational Fluctuation and Prehistoric Cultural Adaptation in Amazonia: Some Tentative Correlations	,	,World Archaeology	,9	,1	,1977-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124725,10.2307/124725	,Some Political Aspects of Craft Specialization	,Peter Peregrine	,World Archaeology	,23	,1	,1991-06-01T00:00:00Z	,pp. 1-11	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124518,10.2307/124518	,Back Matter	,	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,pp. 304-306	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/827943,10.2307/827943	,An Evaluation of Central-Place Foraging among Mollusk Gatherers in Western Kiribati_ Micronesia: Linking Behavioral Ecology with Ethnoarchaeology	,Frank R. Thomas	,World Archaeology	,34	,1	,2002-06-01T00:00:00Z	,pp. 182-208	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124067,10.2307/124067	,Front Matter	,	,World Archaeology	,3	,2	,1971-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40023595,10.2307/40023595	,Racializing the Commonplace Landscape: An Archaeology of Urban Renewal along the Color Line	,Paul R. Mullins	,World Archaeology	,38	,1	,2006-03-01T00:00:00Z	,pp. 60-71	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124505,10.2307/124505	,Front Matter	,	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/827935,10.2307/827935	,Subsistence Strategies and Early Human Population History: An Evolutionary Ecological Perspective	,James L. Boone	,World Archaeology	,34	,1	,2002-06-01T00:00:00Z	,pp. 6-25	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125031,10.2307/125031	,Front Matter	,	,World Archaeology	,29	,3	,1998-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/125085,10.2307/125085	,Buddhist Stupa and Thai Social Practice	,Denis Byrne	,World Archaeology	,27	,2	,1995-10-01T00:00:00Z	,pp. 266-281	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124447,10.2307/124447	,Colonialism and Cultural Responses: Problems Related to Roman Provincial Analysis	,Brad Bartel	,World Archaeology	,12	,1	,1980-06-01T00:00:00Z	,pp. 11-26	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124951,10.2307/124951	,Trade and Technology of the Indus Valley: New Insights from Harappa_ Pakistan	,Jonathan M. Kenoyer	,World Archaeology	,29	,2	,1997-10-01T00:00:00Z	,pp. 262-280	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124195,10.2307/124195	,The Transmission of New Ideas: Archaeological Evidence for Implant and Dispersal	,E. M. Jope	,World Archaeology	,4	,3	,1973-02-01T00:00:00Z	,pp. 368-373	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124759,10.2307/124759	,Volume Information	,	,World Archaeology	,23	,3	,1992-02-01T00:00:00Z	,pp. 390-392	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124158,10.2307/124158	,The Problem of Tin in the Ancient World: A Reply to Dr Muhly and Dr Wertime	,J. E. Dayton	,World Archaeology	,5	,1	,1973-06-01T00:00:00Z	,pp. 123-125	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026206,10.2307/40026206	,Local Communities_ Politics and the Management of the Kasubi Tombs_ Uganda	,Remigius Kigongo	Andrew Reid	,World Archaeology	,39	,3	,2007-09-01T00:00:00Z	,pp. 371-384	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124576,10.2307/124576	,Polynesian Quarrying and Flaking Practices at the Samson Bay and Falls Creek Argillite Quarries_ Tasman Bay_ New Zealand	,Kevin L. Jones	,World Archaeology	,16	,2	,1984-10-01T00:00:00Z	,pp. 248-266	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123969,10.2307/123969	,Volume Information	,	,World Archaeology	,4	,2	,1972-10-01T00:00:00Z	,p. 125	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124331,10.2307/124331	,Glass and other Vitreous Materials	,Leo Biek	Justine Bayley	,World Archaeology	,11	,1	,1979-06-01T00:00:00Z	,pp. 1-25	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124125,10.2307/124125	,Volume Information	,	,World Archaeology	,2	,2	,1970-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/125098,10.2307/125098	,Animal Resource Manipulation in Ritual and Domestic Contexts at Postclassic Maya Communities	,Marilyn A. Masson	,World Archaeology	,31	,1	,1999-06-01T00:00:00Z	,pp. 93-120	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124423,10.2307/124423	,Evidence from the Insects of Climatic Variation during the Flandrian Period: A Preliminary Note	,P. J. Osborne	,World Archaeology	,8	,2	,1976-10-01T00:00:00Z	,pp. 150-158	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124556,10.2307/124556	,Volume Information	,	,World Archaeology	,20	,3	,1989-02-01T00:00:00Z	,pp. 451-453	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124346,10.2307/124346	,Daulatabad: Road to Islamic Archaeology in India	,M. S. Mate	,World Archaeology	,14	,3	,1983-02-01T00:00:00Z	,pp. 335-341	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124241,10.2307/124241	,The Reconstruction of Ancient Greek auloi	,J. G. Landels	,World Archaeology	,12	,3	,1981-02-01T00:00:00Z	,pp. 298-302	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123967,10.2307/123967	,Abstracts	,	,World Archaeology	,1	,2	,1969-10-01T00:00:00Z	,pp. 283-287	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124301,10.2307/124301	,Language and the Prehistory of North America	,M. Dale Kinkade	J. V. Powell	,World Archaeology	,8	,1	,1976-06-01T00:00:00Z	,pp. 83-100	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124267,10.2307/124267	,Terminological Problems in Quantitative Faunal Analysis	,Richard W. Casteel	Donald K. Grayson	,World Archaeology	,9	,2	,1977-10-01T00:00:00Z	,pp. 235-242	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124713,10.2307/124713	,Direct Evidence for Organic Cargoes in the Late Bronze Age	,Cheryl Haldane	,World Archaeology	,24	,3	,1993-02-01T00:00:00Z	,pp. 348-360	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827940,10.2307/827940	,Thinking outside the Box: A New Perspective on Diet Breadth and Sexual Division of Labor in the Prearchaic Great Basin	,Robert G. Elston	David W. Zeanah	,World Archaeology	,34	,1	,2002-06-01T00:00:00Z	,pp. 103-130	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026637,10.2307/40026637	,Front Matter	,	,World Archaeology	,38	,3	,2006-09-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124148,10.2307/124148	,Front Matter	,	,World Archaeology	,5	,1	,1973-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124425,10.2307/124425	,Near Eastern Alloying and Some Textual Evidence for the Early Use of Arsenical Copper	,E. R. Eaton	Hugh McKerrell	,World Archaeology	,8	,2	,1976-10-01T00:00:00Z	,pp. 169-191	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124842,10.2307/124842	,Early Maya Architectural Innovation at Cuello_ Belize	,Norman Hammond	Juliette Cartwright Gerhardt	,World Archaeology	,21	,3	,1990-02-01T00:00:00Z	,pp. 461-481	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124924,10.2307/124924	,Modeling Dispersal in the Prehistoric West Indies	,William F. Keegan	,World Archaeology	,26	,3	,1995-02-01T00:00:00Z	,pp. 400-420	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124202,10.2307/124202	,The Problem of Tin in the Ancient World	,J. E. Dayton	,World Archaeology	,3	,1	,1971-06-01T00:00:00Z	,pp. 49-70	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124186,10.2307/124186	,Front Matter	,	,World Archaeology	,4	,3	,1973-02-01T00:00:00Z	,pp. 256-257	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40024233,10.2307/40024233	,Native American 'Garden Agriculture' in Southeastern North America	,C. Margaret Scarry	John F. Scarry	,World Archaeology	,37	,2	,2005-06-01T00:00:00Z	,pp. 259-274	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827908,10.2307/827908	,Front Matter	,	,World Archaeology	,34	,2	,2002-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124396,10.2307/124396	,Front Matter	,	,World Archaeology	,12	,2	,1980-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/125001,10.2307/125001	,Back Matter	,	,World Archaeology	,29	,1	,1997-06-01T00:00:00Z	,pp. 147-150	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124510,10.2307/124510	,Ethnoarchaeology of the Kurnool Cave Areas_ South India	,M. L. K. Murty	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,pp. 192-205	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124379,10.2307/124379	,Quantifying Trends in Site Location with Multidimensional Scaling	,Martin Hall	,World Archaeology	,14	,1	,1982-06-01T00:00:00Z	,pp. 131-152	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124115,10.2307/124115	,Front Matter	,	,World Archaeology	,2	,3	,1971-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124054,10.2307/124054	,Volume Information	,	,World Archaeology	,1	,3	,1970-02-01T00:00:00Z	,pp. 419-422	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124917,10.2307/124917	,Volume Information	,	,World Archaeology	,26	,3	,1995-02-01T00:00:00Z	,pp. 459-460	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/4128300,10.2307/4128300	,Dedicating Magic: Neo-Assyrian Apotropaic Figurines and the Protection of Assur	,Carolyn Nakamura	,World Archaeology	,36	,1	,2004-03-01T00:00:00Z	,pp. 11-25	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124343,10.2307/124343	,Heraqlah: A Unique Victory Monument of Harun ar-Rashid	,Kassem Toueir	,World Archaeology	,14	,3	,1983-02-01T00:00:00Z	,pp. 296-304	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125086,10.2307/125086	,Bamiyan: Buddhist Cave Temples in Afghanistan	,Takayasu Higuchi	Gina Barnes	,World Archaeology	,27	,2	,1995-10-01T00:00:00Z	,pp. 282-302	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124317,10.2307/124317	,Volume Information	,	,World Archaeology	,10	,3	,1979-02-01T00:00:00Z	,pp. 371-372	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/125020,10.2307/125020	,Crossroads in the Caribbean: A Site of Encounter and Exchange on Dominica	,Lennox Honychurch	,World Archaeology	,28	,3	,1997-02-01T00:00:00Z	,pp. 291-304	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124352,10.2307/124352	,Back Matter	,	,World Archaeology	,14	,3	,1983-02-01T00:00:00Z	,pp. 406-408	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/827942,10.2307/827942	,The Effect of Handling Time on Subsistence Technology	,Jason Bright	Andrew Ugan	Lori Hunsaker	,World Archaeology	,34	,1	,2002-06-01T00:00:00Z	,pp. 164-181	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024054,10.2307/40024054	,Front Matter	,	,World Archaeology	,38	,4	,2006-12-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124960,10.2307/124960	,Prehistory of Newfoundland<sup>1</sup> Hunter-Gatherers: Extinctions or Adaptations?	,M. A. P. Renouf	,World Archaeology	,30	,3	,1999-02-01T00:00:00Z	,pp. 403-420	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124020,10.2307/124020	,Front Matter	,	,World Archaeology	,7	,3	,1976-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/123978,10.2307/123978	,Systemic Population Control in the Middle and Upper Palaeolithic: Inferences Based on Contemporary Hunter-Gatherers	,William T. Divale	,World Archaeology	,4	,2	,1972-10-01T00:00:00Z	,pp. 222-243	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124051,10.2307/124051	,Pushkar: Prehistory and Climatic Change in Western India	,Bridget Allchin	Andrew Goudie	,World Archaeology	,5	,3	,1974-02-01T00:00:00Z	,pp. 358-368	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124885,10.2307/124885	,Reading Art_ Writing History: Rock Art and Social Change in Southern Africa	,Thomas A. Dowson	,World Archaeology	,25	,3	,1994-02-01T00:00:00Z	,pp. 332-345	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124560,10.2307/124560	,Iron and Its Alloys in the Fifth to Eleventh Centuries AD in England	,G. McDonnell	,World Archaeology	,20	,3	,1989-02-01T00:00:00Z	,pp. 373-382	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124290,10.2307/124290	,A Metropolitan Landscape: The Late Punic Port of Carthage	,Henry Hurst	Lawrence E. Stager	,World Archaeology	,9	,3	,1978-02-01T00:00:00Z	,pp. 334-346	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124303,10.2307/124303	,Back Matter	,	,World Archaeology	,8	,1	,1976-06-01T00:00:00Z	,pp. 119-120	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124591,10.2307/124591	,Images_ Ceramic Floors and Warden Abbey	,Evelyn Baker	,World Archaeology	,18	,3	,1987-02-01T00:00:00Z	,pp. 363-381	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125103,10.2307/125103	,Front Matter	,	,World Archaeology	,31	,3	,2000-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124537,10.2307/124537	,The Reconstruction of a Sewn Boat Find from Lake Mekrijarvi	,Henry Forssell	,World Archaeology	,16	,3	,1985-02-01T00:00:00Z	,pp. 304-311	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124479,10.2307/124479	,Volume Information	,	,World Archaeology	,21	,1	,1989-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40024236,10.2307/40024236	,Where Are the Gardens? Early Iron Age Horticulture in the Thukela River Basin of South Africa	,Haskel J. Greenfield	Kent D. Fowler	Leonard O. van Schalkwyk	,World Archaeology	,37	,2	,2005-06-01T00:00:00Z	,pp. 307-328	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128309,10.2307/4128309	,Back Matter	,	,World Archaeology	,36	,1	,2004-03-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124884,10.2307/124884	,Reading Prehistoric Figurines as Individuals	,Douglass W. Bailey	,World Archaeology	,25	,3	,1994-02-01T00:00:00Z	,pp. 321-331	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124233,10.2307/124233	,Front Matter	,	,World Archaeology	,12	,3	,1981-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124716,10.2307/124716	,Trade and Power in the Fifth and Fourth Millennia BC: New Evidence from Northern Mesopotamia	,Joan Oates	,World Archaeology	,24	,3	,1993-02-01T00:00:00Z	,pp. 403-422	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827912,10.2307/827912	,Community-Based Archaeology in Australia	,Shelley Greer	Rodney Harrison	Susan McIntyre-Tamwoy	,World Archaeology	,34	,2	,2002-10-01T00:00:00Z	,pp. 265-287	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124687,10.2307/124687	,Qurum: A Case Study of Coastal Archaeology in Northern Oman	,Paolo Biagi	Wolfgang Torke	Maurizio Tosi	Hans-Peter Uerpmann	,World Archaeology	,16	,1	,1984-06-01T00:00:00Z	,pp. 43-61	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124217,10.2307/124217	,A Typology of Coin Distributions	,John Collis	,World Archaeology	,13	,1	,1981-06-01T00:00:00Z	,pp. 122-128	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124264,10.2307/124264	,The Excavation of Mud Structures: An Experiment from West Africa	,Roderick J. McIntosh	,World Archaeology	,9	,2	,1977-10-01T00:00:00Z	,pp. 185-199	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/3560205,10.2307/3560205	,'Luxury Foods' in Medieval Islamic Societies	,David Waines	,World Archaeology	,34	,3	,2003-02-01T00:00:00Z	,pp. 571-580	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124773,10.2307/124773	,Front Matter	,	,World Archaeology	,27	,1	,1995-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124573,10.2307/124573	,Marble Origins by Isotopic Analysis	,Susan Walker	,World Archaeology	,16	,2	,1984-10-01T00:00:00Z	,pp. 204-221	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/123960,10.2307/123960	,Archaeology with a Short_ Isolated Time-Scale: New Zealand	,Wilfred Shawcross	,World Archaeology	,1	,2	,1969-10-01T00:00:00Z	,pp. 184-199	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124437,10.2307/124437	,Archaeology South of the Rio Grande	,Jose L. Lorenzo	,World Archaeology	,13	,2	,1981-10-01T00:00:00Z	,pp. 190-208	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124006,10.2307/124006	,Back Matter	,	,World Archaeology	,6	,2	,1974-10-01T00:00:00Z	,p. 248	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40025086,10.2307/40025086	,An Archaeobotanical Perspective on Holocene Plant-Use Practices in Lowland Northern New Guinea	,Andrew Fairbairn	,World Archaeology	,37	,4	,2005-12-01T00:00:00Z	,pp. 487-502	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124888,10.2307/124888	,Rock Art Research as Landscape Archaeology: A Pilot Study in Galicia_ North-West Spain	,Richard Bradley	Felipe Criado Boado	Ramon Fabregas Valcarce	,World Archaeology	,25	,3	,1994-02-01T00:00:00Z	,pp. 374-390	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124276,10.2307/124276	,The Quantification of Microwear Traces: A New Use for Interferometry	,John Dumont	,World Archaeology	,14	,2	,1982-10-01T00:00:00Z	,pp. 206-217	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827926,10.2307/827926	,A Ninth-Century AD Arab or Indian Shipwreck in Indonesia: First Evidence for Direct Trade with China	,Michael Flecker	,World Archaeology	,32	,3	,2001-02-01T00:00:00Z	,pp. 335-354	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124799,10.2307/124799	,Paddy Soils Now and Then	,Gina L. Barnes	,World Archaeology	,22	,1	,1990-06-01T00:00:00Z	,pp. 1-17	,Taylor & Francis_ Ltd.	,fla	,	,
